chr15	39996838	39997398	.	571	.	37.87011	-1	-1	280
chr12	25830892	25831452	.	572	.	37.87144	-1	-1	280
chr6	42067157	42067717	.	571	.	37.87555	-1	-1	280
chr12	102938796	102939356	.	561	.	37.87960	-1	-1	280
chr5	174944790	174945350	.	570	.	37.88383	-1	-1	280
chr11	10619203	10619763	.	570	.	37.88722	-1	-1	280
chr7	44836377	44836937	.	565	.	37.89211	-1	-1	280
chr10	30963691	30964251	.	561	.	37.89308	-1	-1	280
chr7	138454244	138454804	.	562	.	37.89334	-1	-1	280
chr1	32422796	32423356	.	573	.	37.89592	-1	-1	280
chr10	76993099	76993659	.	558	.	37.89595	-1	-1	280
chr1	93368673	93369233	.	566	.	37.89903	-1	-1	280
chr6	146864873	146865433	.	544	.	37.90619	-1	-1	280
chr3	53078527	53079087	.	562	.	37.90752	-1	-1	280
chr19	9895488	9896048	.	566	.	37.90989	-1	-1	280
chr15	41788214	41788774	.	543	.	37.91326	-1	-1	280
chr15	57598217	57598777	.	564	.	37.91777	-1	-1	280
chr16	4620072	4620632	.	568	.	37.92505	-1	-1	280
chr16	4620277	4620837	.	568	.	37.92505	-1	-1	280
chr7	106120815	106121375	.	559	.	37.92508	-1	-1	280
chr1	183671407	183671967	.	574	.	37.92566	-1	-1	280
chr18	12491312	12491872	.	567	.	37.92823	-1	-1	280
chr3	33943413	33943973	.	551	.	37.92919	-1	-1	280
chr10	73749570	73750130	.	550	.	37.93096	-1	-1	280
chr10	73749777	73750337	.	550	.	37.93096	-1	-1	280
chr17	40474155	40474715	.	573	.	37.94106	-1	-1	280
chr17	40474380	40474940	.	573	.	37.94106	-1	-1	280
chr13	52935984	52936544	.	570	.	37.94613	-1	-1	280
chr22	21056209	21056769	.	543	.	37.95206	-1	-1	280
chr1	205195138	205195698	.	572	.	37.95230	-1	-1	280
chr1	205195338	205195898	.	572	.	37.95230	-1	-1	280
chr13	29149342	29149902	.	562	.	37.95397	-1	-1	280
chr7	107126411	107126971	.	563	.	37.95472	-1	-1	280
chr7	107126612	107127172	.	563	.	37.95472	-1	-1	280
chr2	17808975	17809535	.	552	.	37.96171	-1	-1	280
chr15	70389525	70390085	.	541	.	37.96451	-1	-1	280
chr15	70389732	70390292	.	541	.	37.96451	-1	-1	280
chr2	88915207	88915767	.	571	.	37.96582	-1	-1	280
chr9	90341142	90341702	.	552	.	37.96695	-1	-1	280
chr13	93099221	93099781	.	570	.	37.97644	-1	-1	280
chr17	62100399	62100959	.	569	.	37.97692	-1	-1	280
chr1	26561132	26561692	.	551	.	37.97994	-1	-1	280
chr3	122365584	122366144	.	568	.	37.98414	-1	-1	280
chr22	17075308	17075868	.	568	.	37.98789	-1	-1	280
chr13	44971387	44971947	.	563	.	37.99008	-1	-1	280
chr1	23157594	23158154	.	554	.	37.99032	-1	-1	280
chr7	2996789	2997349	.	575	.	37.99063	-1	-1	280
chr5	77067285	77067845	.	576	.	37.99084	-1	-1	280
chr6	164528226	164528786	.	539	.	37.99912	-1	-1	280
chr11	5173011	5173571	.	560	.	38.00060	-1	-1	280
chr12	54753187	54753747	.	573	.	38.00470	-1	-1	280
chr6	69399718	69400278	.	568	.	38.00632	-1	-1	280
chr5	139682870	139683430	.	545	.	38.01179	-1	-1	280
chr22	21267063	21267623	.	574	.	38.01324	-1	-1	280
chr19	18111886	18112446	.	576	.	38.01434	-1	-1	280
chr10	52353365	52353925	.	575	.	38.01735	-1	-1	280
chr1	25576606	25577166	.	569	.	38.01922	-1	-1	280
chr2	205779232	205779792	.	576	.	38.02606	-1	-1	280
chr9	100722934	100723494	.	572	.	38.02693	-1	-1	280
chr9	100723162	100723722	.	572	.	38.02693	-1	-1	280
chr12	54653179	54653739	.	577	.	38.03147	-1	-1	280
chr6	138228365	138228925	.	571	.	38.03427	-1	-1	280
chr2	152154342	152154902	.	570	.	38.03773	-1	-1	280
chr5	174944433	174944993	.	576	.	38.04035	-1	-1	280
chr15	44574753	44575313	.	576	.	38.04099	-1	-1	280
chr10	73699621	73700181	.	571	.	38.04272	-1	-1	280
chr14	81893581	81894141	.	576	.	38.04642	-1	-1	280
chr18	2258192	2258752	.	540	.	38.04691	-1	-1	280
chr18	2258391	2258951	.	540	.	38.04691	-1	-1	280
chr6	111805309	111805869	.	566	.	38.04933	-1	-1	280
chr1	109655102	109655662	.	571	.	38.05086	-1	-1	280
chr2	61902999	61903559	.	542	.	38.05215	-1	-1	280
chr15	29260284	29260844	.	562	.	38.05718	-1	-1	280
chr19	56309595	56310155	.	575	.	38.06293	-1	-1	280
chr12	31630469	31631029	.	569	.	38.06431	-1	-1	280
chr21	11066556	11067116	.	577	.	38.06442	-1	-1	280
chr1	155022808	155023368	.	571	.	38.06857	-1	-1	280
chr16	14404579	14405139	.	538	.	38.07057	-1	-1	280
chr7	127739010	127739570	.	569	.	38.07139	-1	-1	280
chr1	32858624	32859184	.	561	.	38.07204	-1	-1	280
chr15	57537617	57538177	.	577	.	38.07562	-1	-1	280
chr10	63517710	63518270	.	553	.	38.07788	-1	-1	280
chr2	65047008	65047568	.	577	.	38.08075	-1	-1	280
chr1	237070354	237070914	.	557	.	38.08139	-1	-1	280
chr1	121225521	121226081	.	542	.	38.08617	-1	-1	280
chr1	26813028	26813588	.	544	.	38.08727	-1	-1	280
chr3	43729795	43730355	.	572	.	38.09042	-1	-1	280
chr2	102383094	102383654	.	545	.	38.09352	-1	-1	280
chr5	131941005	131941565	.	554	.	38.09658	-1	-1	280
chr21	36842077	36842637	.	547	.	38.10151	-1	-1	280
chr1	31244086	31244646	.	576	.	38.10308	-1	-1	280
chr1	169281001	169281561	.	576	.	38.10640	-1	-1	280
chr6	160420179	160420739	.	557	.	38.10723	-1	-1	280
chr8	10634092	10634652	.	563	.	38.11111	-1	-1	280
chr8	10634305	10634865	.	563	.	38.11111	-1	-1	280
chr3	45099944	45100504	.	575	.	38.11422	-1	-1	280
chr11	64037795	64038355	.	558	.	38.11642	-1	-1	280
chr3	5038397	5038957	.	576	.	38.11801	-1	-1	280
chr19	1203181	1203741	.	567	.	38.12193	-1	-1	280
chr10	72824751	72825311	.	578	.	38.13084	-1	-1	280
chr10	72824951	72825511	.	577	.	38.13084	-1	-1	280
chr19	47287474	47288034	.	565	.	38.13476	-1	-1	280
chr2	38742072	38742632	.	569	.	38.13719	-1	-1	280
chr20	60757339	60757899	.	578	.	38.13767	-1	-1	280
chr6	10837902	10838462	.	556	.	38.14009	-1	-1	280
chr8	86544537	86545097	.	577	.	38.14083	-1	-1	280
chr17	40436050	40436610	.	580	.	38.14473	-1	-1	280
chr1	9971016	9971576	.	581	.	38.14768	-1	-1	280
chr15	40251318	40251878	.	581	.	38.15959	-1	-1	280
chr15	71036170	71036730	.	579	.	38.16058	-1	-1	280
chr8	55047102	55047662	.	542	.	38.16074	-1	-1	280
chr8	28557357	28557917	.	580	.	38.16249	-1	-1	280
chr12	94143552	94144112	.	579	.	38.16277	-1	-1	280
chr12	120266262	120266822	.	558	.	38.16583	-1	-1	280
chr16	1358970	1359530	.	540	.	38.16604	-1	-1	280
chr7	151178874	151179434	.	577	.	38.16604	-1	-1	280
chr22	35772656	35773216	.	539	.	38.16648	-1	-1	280
chr16	67279611	67280171	.	560	.	38.16854	-1	-1	280
chr16	67279812	67280372	.	560	.	38.16854	-1	-1	280
chr1	201086049	201086609	.	572	.	38.16944	-1	-1	280
chr1	11855806	11856366	.	557	.	38.17326	-1	-1	280
chr3	15210185	15210745	.	575	.	38.17650	-1	-1	280
chr1	1708287	1708847	.	552	.	38.17731	-1	-1	280
chr1	1708488	1709048	.	552	.	38.17731	-1	-1	280
chr10	48402937	48403497	.	569	.	38.17773	-1	-1	280
chr1	160231341	160231901	.	579	.	38.18237	-1	-1	280
chr12	96252920	96253480	.	538	.	38.18571	-1	-1	280
chr3	186284739	186285299	.	554	.	38.18585	-1	-1	280
chr12	98986597	98987157	.	581	.	38.18643	-1	-1	280
chr7	36277650	36278210	.	540	.	38.19518	-1	-1	280
chr1	32423513	32424073	.	582	.	38.19584	-1	-1	280
chr2	179615017	179615577	.	580	.	38.19810	-1	-1	280
chr4	147310665	147311225	.	554	.	38.19931	-1	-1	280
chr4	129240792	129241352	.	557	.	38.20587	-1	-1	280
chr11	65238591	65239151	.	539	.	38.20588	-1	-1	280
chr22	19803219	19803779	.	573	.	38.20844	-1	-1	280
chr6	25911794	25912354	.	583	.	38.21226	-1	-1	280
chr10	72432574	72433134	.	578	.	38.21383	-1	-1	280
chr14	65710365	65710925	.	555	.	38.22214	-1	-1	280
chr7	26237901	26238461	.	582	.	38.22465	-1	-1	280
chr3	59091306	59091866	.	579	.	38.24519	-1	-1	280
chr7	140103862	140104422	.	583	.	38.24543	-1	-1	280
chr5	93222880	93223440	.	580	.	38.24562	-1	-1	280
chr13	93250111	93250671	.	552	.	38.24741	-1	-1	280
chr19	46916983	46917543	.	582	.	38.25036	-1	-1	280
chr20	47538201	47538761	.	584	.	38.25626	-1	-1	280
chr6	49794866	49795426	.	584	.	38.25651	-1	-1	280
chr16	29606925	29607485	.	568	.	38.26163	-1	-1	280
chr6	21263990	21264550	.	581	.	38.26240	-1	-1	280
chr7	25933492	25934052	.	581	.	38.26271	-1	-1	280
chr7	25933945	25934505	.	581	.	38.26271	-1	-1	280
